2015-03-03	-3.496
2015-03-04	3.1143
2015-03-05	0.385
2015-03-06	-1.6575
2015-03-09	-1.0703
2015-03-10	-0.7029
2015-03-11	-0.4235
2015-03-12	1.0477
2015-03-13	-0.1866
2015-03-16	1.4709
2015-03-17	0.6394
2015-03-18	1.97
2015-03-19	0.6892
2015-03-20	0.1332
2015-03-23	-0.7156
2015-03-24	-0.6754
2015-03-25	-0.4977
2015-03-26	0.6072
2015-03-27	1.3969
2015-03-30	-0.3337
2015-03-31	-1.1476
2015-04-01	-0.7025
2015-04-02	0.0453
2015-04-06	-1.0992
2015-04-07	-0.1376
2015-04-08	3.4536
2015-04-09	1.0081
2015-04-10	-0.996
