2015-03-02	0.3664
2015-03-03	0.744
2015-03-04	1.0
2015-03-05	0.3943
2015-03-06	0.395
2015-03-09	1.0
2015-03-10	0.8982
2015-03-11	0.8479
2015-03-12	0.7105
2015-03-13	0.77
2015-03-16	0.6043
2015-03-17	0.5129
2015-03-18	1.0
2015-03-19	0.7813
2015-03-20	0.7461
2015-03-23	0.4018
2015-03-24	0.3671
2015-03-25	0.6729
2015-03-26	0.7709
2015-03-27	1.0
2015-03-30	0.6026
2015-03-31	0.7088
2015-04-01	1.0
2015-04-02	0.8327
2015-04-06	0.7291
2015-04-07	0.7099
2015-04-08	1.0
2015-04-09	0.8526
2015-04-10	0.5057
