2012-08-29	0.2795
2012-08-30	-0.2164
2012-08-31	-0.3193
2012-09-03	nan
2012-09-04	nan
2012-09-05	-0.0128
2012-09-06	0.7852
2012-09-07	-1.0494
2012-09-10	0.1278
2012-09-11	-0.5914
2012-09-12	0.1027
2012-09-13	-0.5813
2012-09-14	1.0355
2012-09-17	0.5846
2012-09-18	-0.1145
2012-09-19	-0.2423
2012-09-20	-0.1277
2012-09-21	-0.1663
2012-09-24	-0.3466
2012-09-25	0.0128
2012-09-26	-0.1671
2012-09-27	-0.2061
2012-09-28	0.385
2012-10-01	0.1026
2012-10-02	0.0128
2012-10-03	0.7127
2012-10-04	-0.1657
2012-10-05	0.2797
2012-10-08	nan
2012-10-09	nan
2012-10-10	0.0383
2012-10-11	0.2295
2012-10-12	-0.166
2012-10-15	0.5714
2012-10-16	0.2027
2012-10-17	-0.2286
2012-10-18	0.631
2012-10-19	0.0252
2012-10-22	0.7265
2012-10-23	-0.0627
2012-10-24	0.0376
2012-10-25	0.2749
2012-10-26	-0.5149
2012-10-29	0.2255
2012-10-30	-0.289
2012-10-31	0.4503
2012-11-01	0.2496
2012-11-02	0.4843
2012-11-05	-0.449
2012-11-06	0.137
2012-11-07	-0.5385
2012-11-08	-0.1379
2012-11-09	-0.3524
2012-11-12	nan
2012-11-13	nan
2012-11-14	0.9726
2012-11-15	1.1828
2012-11-16	0.1476
2012-11-19	-0.1232
2012-11-20	0.6608
2012-11-21	0.7771
2012-11-22	nan
2012-11-23	nan
2012-11-26	-0.2801
2012-11-27	0.1459
2012-11-28	-0.4765
2012-11-29	0.2681
2012-11-30	0.5815
2012-12-03	-0.3648
2012-12-04	-0.4642
2012-12-05	0.6553
2012-12-06	-0.1337
2012-12-07	0.0971
2012-12-10	0.0
2012-12-11	0.0607
2012-12-12	0.8183
2012-12-13	0.5267
2012-12-14	-0.0239
2012-12-17	0.2151
2012-12-18	0.3571
2012-12-19	0.3795
2012-12-20	0.0119
2012-12-21	-0.2735
2012-12-24	0.8372
2012-12-25	nan
2012-12-26	nan
2012-12-27	0.5113
2012-12-28	0.0697
2012-12-31	0.6002
2013-01-01	nan
2013-01-02	nan
2013-01-03	-0.2071
2013-01-04	1.3842
2013-01-07	-0.5246
2013-01-08	-0.4238
2013-01-09	0.6712
2013-01-10	0.2949
2013-01-11	1.1881
2013-01-14	0.1343
2013-01-15	-0.7783
2013-01-16	-0.0113
2013-01-17	0.8612
2013-01-18	0.5451
2013-01-21	nan
2013-01-22	nan
2013-01-23	-0.2035
2013-01-24	1.777
2013-01-25	1.0984
2013-01-28	-0.3417
2013-01-29	-0.0883
2013-01-30	0.4393
2013-01-31	0.252
2013-02-01	1.3616
2013-02-04	0.0324
2013-02-05	0.8249
2013-02-06	0.2351
2013-02-07	-0.3432
2013-02-08	-0.5608
2013-02-11	0.7705
2013-02-12	-0.3221
2013-02-13	0.2677
2013-02-14	-0.3115
2013-02-15	0.5767
2013-02-18	nan
2013-02-19	nan
2013-02-20	-0.0107
2013-02-21	-0.6132
2013-02-22	0.4178
2013-02-25	0.0
2013-02-26	-2.1558
2013-02-27	0.5442
2013-02-28	0.5197
2013-03-01	1.0923
2013-03-04	-0.0643
2013-03-05	0.075
2013-03-06	0.267
2013-03-07	1.4316
2013-03-08	1.0417
2013-03-11	0.1248
2013-03-12	-0.1667
2013-03-13	0.0417
2013-03-14	0.1664
2013-03-15	-0.9448
2013-03-18	-0.3582
2013-03-19	-0.0738
2013-03-20	0.691
2013-03-21	-0.4734
2013-03-22	-0.6139
2013-03-25	-0.1484
2013-03-26	-0.1274
2013-03-27	0.1695
2013-03-28	-0.3829
2013-03-29	0.1487
2013-04-01	-0.9218
2013-04-02	0.1391
2013-04-03	-0.5056
2013-04-04	3.2876
2013-04-05	0.764
